#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations
#T_RL=webanno.custom.XNEGATION|BT_webanno.custom.NEGATION


#Text=Here are some other reasons why she may have lost:1.
10-8	557-564	minimum	SCOPE[8]|FOCUS[9]	_	
10-9	565-569	wage	SCOPE[8]|FOCUS[9]	_	
10-10	569-570	,	_	_	
10-11	571-576	these	_	_	
10-12	577-580	are	_	_	
10-13	581-584	the	_	_	
10-14	585-589	jobs	_	_	
10-15	590-594	that	_	_	
10-16	595-598	are	_	_	
10-17	599-603	left	_	_	
10-18	603-604	!	_	_	

#Text=I am not a Trump supporter, but you have to agree that her candidacy was just about how great she is.
11-1	606-607	I	_	_	
11-2	608-610	am	_	_	
11-3	611-614	not	NEG	_	
11-4	615-616	a	SCOPE[11]	_	
11-5	617-622	Trump	SCOPE[11]|FOCUS[12]	_	
11-6	623-632	supporter	SCOPE[11]	_	
11-7	632-633	,	_	_	
11-8	634-637	but	_	_	
11-9	638-641	you	_	_	
11-10	642-646	have	_	_	
11-11	647-649	to	_	_	
11-12	650-655	agree	_	_	
11-13	656-660	that	_	_	
11-14	661-664	her	_	_	
11-15	665-674	candidacy	_	_	
11-16	675-678	was	_	_	
11-17	679-683	just	_	_	
11-18	684-689	about	_	_	
11-19	690-693	how	_	_	
11-20	694-699	great	_	_	
11-21	700-703	she	_	_	
11-22	704-706	is	_	_	
11-23	706-707	.	_	_	

#Text=But what are you offering to the public, and do they believe you?
12-1	709-712	But	_	_	
12-2	713-717	what	_	_	
12-3	718-721	are	_	_	
12-4	722-725	you	_	_	
12-5	726-734	offering	_	_	
12-6	735-737	to	_	_	
12-7	738-741	the	_	_	
12-8	742-748	public	_	_	
12-9	748-749	,	_	_	
12-10	750-753	and	_	_	
12-11	754-756	do	_	_	
12-12	757-761	they	_	_	
12-13	762-769	believe	_	_	
12-14	770-773	you	_	_	
12-15	773-774	?	_	_	
