#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations
#T_RL=webanno.custom.XNEGATION|BT_webanno.custom.NEGATION


#Text=Don't know what media has the author been following, but her statement that the media 'ruined' Clinton is hypocritical.
2-35	292-295	the	_	_	
2-36	296-299	who	_	_	
2-37	300-303	and	_	_	
2-38	304-307	the	_	_	
2-39	308-315	what.If	_	_	
2-40	316-323	someone	_	_	
2-41	324-331	chooses	_	_	
2-42	332-334	to	_	_	
2-43	335-339	vote	_	_	
2-44	340-343	for	_	_	
2-45	344-350	gender	_	_	
2-46	350-351	,	_	_	
2-47	352-359	instead	_	_	
2-48	360-362	of	_	_	
2-49	363-366	the	_	_	
2-50	367-373	actual	_	_	
2-51	374-380	person	_	_	
2-52	381-382	-	_	_	
2-53	383-385	it	_	_	
2-54	386-388	is	_	_	
2-55	389-394	their	_	_	
2-56	395-400	right	_	_	
2-57	401-403	to	_	_	
2-58	404-406	do	_	_	
2-59	407-413	so.But	_	_	
2-60	414-419	don't	NEG	_	
2-61	420-427	lecture	SCOPE[8]	_	
2-62	428-430	us	SCOPE[8]	_	
2-63	431-433	on	SCOPE[8]	_	
2-64	434-437	how	SCOPE[8]|FOCUS[9]	_	
2-65	437-438	,	SCOPE[8]	_	
2-66	439-441	or	SCOPE[8]	_	
2-67	442-446	whom	SCOPE[8]|FOCUS[10]	_	
2-68	447-449	to	SCOPE[8]	_	
2-69	450-454	vote	SCOPE[8]	_	
2-70	455-464	for.Don't	SCOPE[8]|NEG[11]	_	
2-71	465-471	assume	SCOPE[12]	_	
2-72	472-475	you	SCOPE[12]	_	
2-73	476-481	speak	SCOPE[12]	_	
2-74	482-484	on	SCOPE[12]	_	
2-75	485-491	behalf	SCOPE[12]	_	
2-76	492-494	of	SCOPE[12]	_	
2-77	495-498	all	SCOPE[12]|FOCUS[13]	_	
2-78	499-501	of	SCOPE[12]|FOCUS[13]	_	
2-79	502-504	us	SCOPE[12]|FOCUS[13]	_	
2-80	504-505	,	_	_	
2-81	506-508	we	_	_	
2-82	509-511	do	_	_	
2-83	512-516	know	_	_	
2-84	517-521	what	_	_	
2-85	522-524	to	_	_	
2-86	525-529	tell	FOCUS[14]|XSCOPE[15]	2-89[0_15]	
2-87	530-531	(	_	_	
2-88	531-533	or	_	_	
2-89	534-537	not	NEG	_	
2-90	537-538	)	_	_	
2-91	539-542	our	_	_	
2-92	543-555	daughters.My	_	_	
2-93	556-561	guess	_	_	
2-94	562-563	-	_	_	
2-95	564-568	this	_	_	
2-96	569-576	article	_	_	
2-97	577-580	was	_	_	
2-98	581-582	a	_	_	
2-99	583-593	calculated	_	_	
2-100	594-596	PR	_	_	
2-101	597-601	move	_	_	
2-102	601-602	,	_	_	
2-103	603-609	adding	_	_	
2-104	610-617	another	_	_	
2-105	618-623	notch	_	_	
2-106	624-626	to	_	_	
2-107	627-630	the	_	_	
2-108	631-639	author's	_	_	
2-109	640-641	'	_	_	
2-110	641-649	feminism	_	_	
2-111	650-659	portfolio	_	_	
2-112	659-660	'	_	_	
2-113	660-661	.	_	_	
2-114	661-667	Lastly	_	_	
2-115	667-668	,	_	_	
2-116	669-671	if	_	_	
2-117	672-675	you	_	_	
2-118	676-679	are	_	_	
2-119	680-688	thinking	_	_	
2-120	689-697	politics	_	_	
2-121	698-699	-	_	_	
2-122	700-704	this	_	_	
2-123	705-709	kind	_	_	
2-124	710-712	of	_	_	
2-125	713-714	'	_	_	
2-126	714-722	feminist	_	_	
2-127	723-731	crusader	_	_	
2-128	731-732	'	_	_	
2-129	733-741	attitude	_	_	
2-130	742-747	might	_	_	
2-131	748-751	not	NEG	_	
2-132	752-756	work	SCOPE[18]	_	
2-133	757-760	out	SCOPE[18]	_	
2-134	761-764	for	SCOPE[18]	_	
2-135	765-768	you	SCOPE[18]|FOCUS[19]	_	
2-136	768-769	.	_	_	
