#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations
#T_RL=webanno.custom.XNEGATION|BT_webanno.custom.NEGATION


#Text=The shallowness of this debate on government finances is depressing and all three parties are in the dock, along with an inadequately informed citizenry.
3-7	311-314	our	SCOPE[2]|FOCUS[3]	_	
3-8	315-322	current	SCOPE[2]|FOCUS[3]	_	
3-9	323-331	doldrums	SCOPE[2]|FOCUS[3]	_	
3-10	332-336	than	SCOPE[2]	_	
3-11	337-339	he	SCOPE[2]	_	
3-12	340-345	would	SCOPE[2]	_	
3-13	346-348	be	SCOPE[2]	_	
3-14	349-351	if	SCOPE[2]	_	
3-15	352-356	were	SCOPE[2]	_	
3-16	357-365	enjoying	SCOPE[2]	_	
3-17	366-367	a	SCOPE[2]	_	
3-18	368-372	nice	SCOPE[2]	_	
3-19	373-381	pleasant	SCOPE[2]	_	
3-20	382-384	3%	SCOPE[2]	_	
3-21	385-391	growth	SCOPE[2]	_	
3-22	392-396	rate	SCOPE[2]	_	
3-23	396-397	.	_	_	

#Text=Indeed, if Harper can control the economy then why did we have a downturn?
4-1	398-404	Indeed	_	_	
4-2	404-405	,	_	_	
4-3	406-408	if	_	_	
4-4	409-415	Harper	_	_	
4-5	416-419	can	_	_	
4-6	420-427	control	SCOPE[4]	5-4[0_4]	
4-7	428-431	the	SCOPE[4]|FOCUS[5]	_	
4-8	432-439	economy	SCOPE[4]|FOCUS[5]	_	
4-9	440-444	then	_	_	
4-10	445-448	why	_	_	
4-11	449-452	did	_	_	
4-12	453-455	we	_	_	
4-13	456-460	have	_	_	
4-14	461-462	a	_	_	
4-15	463-471	downturn	_	_	
4-16	471-472	?	_	_	

#Text=Truth is he can't.Nor can Trudeau or Mulcair.
5-1	473-478	Truth	_	_	
5-2	479-481	is	_	_	
5-3	482-484	he	_	_	
5-4	485-494	can't.Nor	NEG	_	
5-5	495-498	can	SCOPE[7]	_	
5-6	499-506	Trudeau	SCOPE[7]|FOCUS[8]	_	
5-7	507-509	or	SCOPE[7]	_	
5-8	510-517	Mulcair	SCOPE[7]|FOCUS[9]	_	
5-9	517-518	.	_	_	

#Text=Why we assign our political leaders influence on this is beyond me.However, it is quite normal in times of economic downturns for governments to run deficits so as to alleviate the problem to a degree.
6-1	519-522	Why	_	_	
6-2	523-525	we	_	_	
6-3	526-532	assign	_	_	
6-4	533-536	our	_	_	
6-5	537-546	political	_	_	
6-6	547-554	leaders	_	_	
6-7	555-564	influence	_	_	
6-8	565-567	on	_	_	
6-9	568-572	this	_	_	
6-10	573-575	is	_	_	
6-11	576-582	beyond	_	_	
6-12	583-593	me.However	_	_	
6-13	593-594	,	_	_	
6-14	595-597	it	_	_	
6-15	598-600	is	_	_	
6-16	601-606	quite	_	_	
6-17	607-613	normal	_	_	
6-18	614-616	in	_	_	
6-19	617-622	times	_	_	
6-20	623-625	of	_	_	
6-21	626-634	economic	_	_	
6-22	635-644	downturns	_	_	
6-23	645-648	for	_	_	
6-24	649-660	governments	_	_	
6-25	661-663	to	_	_	
6-26	664-667	run	_	_	
6-27	668-676	deficits	_	_	
6-28	677-679	so	_	_	
6-29	680-682	as	_	_	
6-30	683-685	to	_	_	
6-31	686-695	alleviate	_	_	
6-32	696-699	the	_	_	
6-33	700-707	problem	_	_	
6-34	708-710	to	_	_	
6-35	711-712	a	_	_	
6-36	713-719	degree	_	_	
6-37	719-720	.	_	_	

#Text=Cutting spending in order to have a balanced budget in such circumstances makes things worse as every economist knows.Fact is, we all like things for free - limitless government services, no taxes and unicorn rides for all.Harper deceptions on this file, as on so many others, has rendered reasoned debate nearly impossible.
7-1	721-728	Cutting	_	_	
7-2	729-737	spending	_	_	
7-3	738-740	in	_	_	
7-4	741-746	order	_	_	
7-5	747-749	to	_	_	
7-6	750-754	have	_	_	
7-7	755-756	a	_	_	
7-8	757-765	balanced	_	_	
7-9	766-772	budget	_	_	
7-10	773-775	in	_	_	
7-11	776-780	such	_	_	
7-12	781-794	circumstances	_	_	
7-13	795-800	makes	_	_	
7-14	801-807	things	_	_	
7-15	808-813	worse	_	_	
7-16	814-816	as	_	_	
7-17	817-822	every	_	_	
7-18	823-832	economist	_	_	
7-19	833-843	knows.Fact	_	_	
7-20	844-846	is	_	_	
7-21	846-847	,	_	_	
7-22	848-850	we	_	_	
7-23	851-854	all	_	_	
7-24	855-859	like	_	_	
7-25	860-866	things	_	_	
7-26	867-870	for	_	_	
7-27	871-875	free	_	_	
7-28	876-877	-	_	_	
7-29	878-887	limitless	_	_	
7-30	888-898	government	_	_	
7-31	899-907	services	_	_	
7-32	907-908	,	_	_	
7-33	909-911	no	NEG	_	
7-34	912-917	taxes	SCOPE[11]|FOCUS[12]	_	
7-35	918-921	and	_	_	
7-36	922-929	unicorn	_	_	
7-37	930-935	rides	_	_	
7-38	936-939	for	_	_	
7-39	940-950	all.Harper	_	_	
7-40	951-961	deceptions	_	_	
7-41	962-964	on	_	_	
7-42	965-969	this	_	_	
7-43	970-974	file	_	_	
7-44	974-975	,	_	_	
7-45	976-978	as	_	_	
7-46	979-981	on	_	_	
7-47	982-984	so	_	_	
7-48	985-989	many	_	_	
7-49	990-996	others	_	_	
7-50	996-997	,	_	_	
7-51	998-1001	has	_	_	
7-52	1002-1010	rendered	_	_	
7-53	1011-1019	reasoned	_	_	
7-54	1020-1026	debate	_	_	
7-55	1027-1033	nearly	_	_	
7-56	1034-1044	impossible	_	_	
7-57	1044-1045	.	_	_	

#Text=Standby for complete rubbish from our 'economist' PM on Thursday night.
8-1	1046-1053	Standby	_	_	
8-2	1054-1057	for	_	_	
8-3	1058-1066	complete	_	_	
8-4	1067-1074	rubbish	_	_	
8-5	1075-1079	from	_	_	
8-6	1080-1083	our	_	_	
8-7	1084-1085	'	_	_	
8-8	1085-1094	economist	_	_	
8-9	1094-1095	'	_	_	
8-10	1096-1098	PM	_	_	
8-11	1099-1101	on	_	_	
8-12	1102-1110	Thursday	_	_	
8-13	1111-1116	night	_	_	
8-14	1116-1117	.	_	_	
