#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations
#T_RL=webanno.custom.XNEGATION|BT_webanno.custom.NEGATION


#Text=Small surplus, small deficit; irrelevant to me (I also didn't blame them for the deficits that occurred during the 2008 recession).
3-7	227-229	is	_	_	
3-8	230-244	underestimated	_	_	
3-9	244-245	;	_	_	
3-10	246-249	the	_	_	
3-11	250-252	PS	_	_	
3-12	253-255	is	_	_	
3-13	256-260	very	_	_	
3-14	261-274	dysfunctional	_	_	
3-15	275-278	now	_	_	
3-16	278-279	,	_	_	
3-17	280-283	and	_	_	
3-18	284-288	many	_	_	
3-19	289-291	of	_	_	
3-20	292-295	the	_	_	
3-21	296-306	managerial	_	_	
3-22	307-312	level	_	_	
3-23	313-318	can't	NEG	_	
3-24	319-321	be	SCOPE[5]	_	
3-25	322-329	trusted	SCOPE[5]	_	
3-26	330-334	when	SCOPE[5]	_	
3-27	335-342	bonuses	SCOPE[5]	_	
3-28	343-350	revolve	SCOPE[5]	_	
3-29	351-357	around	SCOPE[5]	_	
3-30	358-367	returning	SCOPE[5]	_	
3-31	368-375	unspent	SCOPE[5]|FOCUS[6]	_	
3-32	376-381	funds	SCOPE[5]|FOCUS[6]	_	
3-33	381-382	,	_	_	
3-34	383-385	or	_	_	
3-35	386-389	the	_	_	
3-36	390-395	funds	_	_	
3-37	396-399	are	_	_	
3-38	400-408	included	_	_	
3-39	409-411	in	_	_	
3-40	412-419	budgets	_	_	
3-41	420-423	but	_	_	
3-42	424-429	never	NEG	_	
3-43	430-434	make	SCOPE[8]	_	
3-44	435-437	it	SCOPE[8]	_	
3-45	438-440	to	SCOPE[8]	_	
3-46	441-444	the	SCOPE[8]	_	
3-47	445-456	departments	SCOPE[8]	_	
3-48	457-459	at	SCOPE[8]|FOCUS[9]	_	
3-49	460-463	all	SCOPE[8]|FOCUS[9]	_	
3-50	463-464	.	FOCUS[9]	_	

#Text=Anyway, we all now that a balance sheet can be manipulated if you want to, and the Cons want.Being good fiscal stewards is a lot more than booking a deficit/surplus.
4-1	465-471	Anyway	_	_	
4-2	471-472	,	_	_	
4-3	473-475	we	_	_	
4-4	476-479	all	_	_	
4-5	480-483	now	_	_	
4-6	484-488	that	_	_	
4-7	489-490	a	_	_	
4-8	491-498	balance	_	_	
4-9	499-504	sheet	_	_	
4-10	505-508	can	_	_	
4-11	509-511	be	_	_	
4-12	512-523	manipulated	_	_	
4-13	524-526	if	_	_	
4-14	527-530	you	_	_	
4-15	531-535	want	_	_	
4-16	536-538	to	_	_	
4-17	538-539	,	_	_	
4-18	540-543	and	_	_	
4-19	544-547	the	_	_	
4-20	548-552	Cons	_	_	
4-21	553-563	want.Being	_	_	
4-22	564-568	good	_	_	
4-23	569-575	fiscal	_	_	
4-24	576-584	stewards	_	_	
4-25	585-587	is	_	_	
4-26	588-589	a	_	_	
4-27	590-593	lot	_	_	
4-28	594-598	more	_	_	
4-29	599-603	than	_	_	
4-30	604-611	booking	_	_	
4-31	612-613	a	_	_	
4-32	614-621	deficit	_	_	
4-33	621-622	/	_	_	
4-34	622-629	surplus	_	_	
4-35	629-630	.	_	_	

#Text=It includes sensible tax policy, infrastructure planning over multiple years, social program spending..... many, many different areas.
5-1	631-633	It	_	_	
5-2	634-642	includes	_	_	
5-3	643-651	sensible	_	_	
5-4	652-655	tax	_	_	
5-5	656-662	policy	_	_	
5-6	662-663	,	_	_	
5-7	664-678	infrastructure	_	_	
5-8	679-687	planning	_	_	
5-9	688-692	over	_	_	
5-10	693-701	multiple	_	_	
5-11	702-707	years	_	_	
5-12	707-708	,	_	_	
5-13	709-715	social	_	_	
5-14	716-723	program	_	_	
5-15	724-732	spending	_	_	
5-16	732-733	.	_	_	
5-17	733-734	.	_	_	
5-18	734-735	.	_	_	
5-19	735-736	.	_	_	
5-20	736-737	.	_	_	
5-21	738-742	many	_	_	
5-22	742-743	,	_	_	
5-23	744-748	many	_	_	
5-24	749-758	different	_	_	
5-25	759-764	areas	_	_	
5-26	764-765	.	_	_	

#Text=In sum, at any one moment, the economy is doing well, or it isn't.
6-1	766-768	In	_	_	
6-2	769-772	sum	_	_	
6-3	772-773	,	_	_	
6-4	774-776	at	_	_	
6-5	777-780	any	_	_	
6-6	781-784	one	_	_	
6-7	785-791	moment	_	_	
6-8	791-792	,	_	_	
6-9	793-796	the	_	_	
6-10	797-804	economy	_	_	
6-11	805-807	is	_	_	
6-12	808-813	doing	XSCOPE[10]	6-17[0_10]	
6-13	814-818	well	XSCOPE[10]|FOCUS[11]	_	
6-14	818-819	,	_	_	
6-15	820-822	or	_	_	
6-16	823-825	it	_	_	
6-17	826-831	isn't	NEG	_	
6-18	831-832	.	_	_	

#Text=Canadians are doing well, or they aren't.
7-1	833-842	Canadians	_	_	
7-2	843-846	are	_	_	
7-3	847-852	doing	XSCOPE[13]	7-8[0_13]	
7-4	853-857	well	XSCOPE[13]|FOCUS[14]	_	
7-5	857-858	,	_	_	
7-6	859-861	or	_	_	
7-7	862-866	they	_	_	
7-8	867-873	aren't	NEG	_	
7-9	873-874	.	_	_	

#Text=Most of us make our decision based on our take on the big picture.
8-1	875-879	Most	_	_	
8-2	880-882	of	_	_	
8-3	883-885	us	_	_	
8-4	886-890	make	_	_	
8-5	891-894	our	_	_	
8-6	895-903	decision	_	_	
8-7	904-909	based	_	_	
8-8	910-912	on	_	_	
8-9	913-916	our	_	_	
8-10	917-921	take	_	_	
8-11	922-924	on	_	_	
8-12	925-928	the	_	_	
8-13	929-932	big	_	_	
8-14	933-940	picture	_	_	
8-15	940-941	.	_	_	

#Text=For me, although we aren't the worst basket case in the neighborhood, yet, it is clear the paint is starting to peel, and this government has done a poor job of managing finances overall.
9-1	942-945	For	_	_	
9-2	946-948	me	_	_	
9-3	948-949	,	_	_	
9-4	950-958	although	_	_	
9-5	959-961	we	_	_	
9-6	962-968	aren't	NEG	_	
9-7	969-972	the	SCOPE[17]	_	
9-8	973-978	worst	SCOPE[17]	_	
9-9	979-985	basket	SCOPE[17]	_	
9-10	986-990	case	SCOPE[17]	_	
9-11	991-993	in	SCOPE[17]	_	
9-12	994-997	the	SCOPE[17]|FOCUS[18]	_	
9-13	998-1010	neighborhood	SCOPE[17]|FOCUS[18]	_	
9-14	1010-1011	,	_	_	
9-15	1012-1015	yet	_	_	
9-16	1015-1016	,	_	_	
9-17	1017-1019	it	_	_	
9-18	1020-1022	is	_	_	
9-19	1023-1028	clear	_	_	
9-20	1029-1032	the	_	_	
9-21	1033-1038	paint	_	_	
9-22	1039-1041	is	_	_	
9-23	1042-1050	starting	_	_	
9-24	1051-1053	to	_	_	
9-25	1054-1058	peel	_	_	
9-26	1058-1059	,	_	_	
9-27	1060-1063	and	_	_	
9-28	1064-1068	this	_	_	
9-29	1069-1079	government	_	_	
9-30	1080-1083	has	_	_	
9-31	1084-1088	done	_	_	
9-32	1089-1090	a	_	_	
9-33	1091-1095	poor	_	_	
9-34	1096-1099	job	_	_	
9-35	1100-1102	of	_	_	
9-36	1103-1111	managing	_	_	
9-37	1112-1120	finances	_	_	
9-38	1121-1128	overall	_	_	
9-39	1128-1129	.	_	_	

#Text=I do not trust the integrity or the competence of the Con front bench to make good decisions, so voting for them is beyond question.
10-1	1130-1131	I	_	_	
10-2	1132-1134	do	_	_	
10-3	1135-1138	not	NEG	_	
10-4	1139-1144	trust	SCOPE[20]	_	
10-5	1145-1148	the	SCOPE[20]	_	
10-6	1149-1158	integrity	SCOPE[20]	_	
10-7	1159-1161	or	SCOPE[20]	_	
10-8	1162-1165	the	SCOPE[20]	_	
10-9	1166-1176	competence	SCOPE[20]	_	
10-10	1177-1179	of	SCOPE[20]	_	
10-11	1180-1183	the	SCOPE[20]	_	
10-12	1184-1187	Con	SCOPE[20]	_	
10-13	1188-1193	front	SCOPE[20]	_	
10-14	1194-1199	bench	SCOPE[20]	_	
10-15	1200-1202	to	SCOPE[20]	_	
10-16	1203-1207	make	SCOPE[20]	_	
10-17	1208-1212	good	SCOPE[20]|FOCUS[21]	_	
10-18	1213-1222	decisions	SCOPE[20]|FOCUS[21]	_	
10-19	1222-1223	,	_	_	
10-20	1224-1226	so	_	_	
10-21	1227-1233	voting	_	_	
10-22	1234-1237	for	_	_	
10-23	1238-1242	them	_	_	
10-24	1243-1245	is	_	_	
10-25	1246-1252	beyond	_	_	
10-26	1253-1261	question	_	_	
10-27	1261-1262	.	_	_	

#Text=Not going to happen.
11-1	1263-1266	Not	NEG	_	
11-2	1267-1272	going	SCOPE[23]	_	
11-3	1273-1275	to	SCOPE[23]	_	
11-4	1276-1282	happen	SCOPE[23]|FOCUS[24]	_	
11-5	1282-1283	.	_	_	

#Text=A tiny surplus does nothing to change that.
12-1	1284-1285	A	_	_	
12-2	1286-1290	tiny	_	_	
12-3	1291-1298	surplus	_	_	
12-4	1299-1303	does	_	_	
12-5	1304-1311	nothing	NEG	_	
12-6	1312-1314	to	SCOPE[26]	_	
12-7	1315-1321	change	SCOPE[26]	_	
12-8	1322-1326	that	SCOPE[26]|FOCUS[27]	_	
12-9	1326-1327	.	_	_	
