#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations
#T_RL=webanno.custom.XNEGATION|BT_webanno.custom.NEGATION


#Text=Professor Burton mistakenly stated the tribunal in The Hague is UN-backed, it is not.
4-17	389-391	is	_	_	
4-18	392-395	the	_	_	
4-19	396-400	same	_	_	
4-20	401-403	as	_	_	
4-21	404-407	the	_	_	
4-22	408-411	ICJ	_	_	
4-23	411-412	.	_	_	

#Text=Due to the confusion, the  United Nations was forced to clarify four weeks ago that the tribunal is not UN's legislative institution and the ICJ 'has had no involvement' in the South China Sea case.
5-1	414-417	Due	_	_	
5-2	418-420	to	_	_	
5-3	421-424	the	_	_	
5-4	425-434	confusion	_	_	
5-5	434-435	,	_	_	
5-6	436-439	the	_	_	
5-7	441-447	United	_	_	
5-8	448-455	Nations	_	_	
5-9	456-459	was	_	_	
5-10	460-466	forced	_	_	
5-11	467-469	to	_	_	
5-12	470-477	clarify	_	_	
5-13	478-482	four	_	_	
5-14	483-488	weeks	_	_	
5-15	489-492	ago	_	_	
5-16	493-497	that	_	_	
5-17	498-501	the	_	_	
5-18	502-510	tribunal	_	_	
5-19	511-513	is	_	_	
5-20	514-517	not	NEG	_	
5-21	518-522	UN's	SCOPE[14]|FOCUS[15]	_	
5-22	523-534	legislative	SCOPE[14]	_	
5-23	535-546	institution	SCOPE[14]	_	
5-24	547-550	and	_	_	
5-25	551-554	the	_	_	
5-26	555-558	ICJ	_	_	
5-27	559-560	'	_	_	
5-28	560-563	has	_	_	
5-29	564-567	had	_	_	
5-30	568-570	no	NEG	_	
5-31	571-582	involvement	SCOPE[17]	_	
5-32	582-583	'	SCOPE[17]	_	
5-33	584-586	in	SCOPE[17]	_	
5-34	587-590	the	SCOPE[17]|FOCUS[18]	_	
5-35	591-596	South	SCOPE[17]|FOCUS[18]	_	
5-36	597-602	China	SCOPE[17]|FOCUS[18]	_	
5-37	603-606	Sea	SCOPE[17]|FOCUS[18]	_	
5-38	607-611	case	SCOPE[17]	_	
5-39	611-612	.	_	_	

#Text=The PCA bears no relationship with the UN.US, UK, France and Russia, all permanent members of the UN Security Council have routinely rejected the PCA' ruling for the past 20 years.
6-1	614-617	The	_	_	
6-2	618-621	PCA	_	_	
6-3	622-627	bears	_	_	
6-4	628-630	no	NEG	_	
6-5	631-643	relationship	SCOPE[20]	_	
6-6	644-648	with	SCOPE[20]	_	
6-7	649-652	the	SCOPE[20]|FOCUS[21]	_	
6-8	653-658	UN.US	SCOPE[20]|FOCUS[21]	_	
6-9	658-659	,	SCOPE[20]	_	
6-10	660-662	UK	SCOPE[20]|FOCUS[22]	_	
6-11	662-663	,	SCOPE[20]	_	
6-12	664-670	France	SCOPE[20]|FOCUS[23]	_	
6-13	671-674	and	SCOPE[20]	_	
6-14	675-681	Russia	SCOPE[20]|FOCUS[24]	_	
6-15	681-682	,	SCOPE[20]	_	
6-16	683-686	all	_	_	
6-17	687-696	permanent	_	_	
6-18	697-704	members	_	_	
6-19	705-707	of	_	_	
6-20	708-711	the	_	_	
6-21	712-714	UN	_	_	
6-22	715-723	Security	_	_	
6-23	724-731	Council	_	_	
6-24	732-736	have	_	_	
6-25	737-746	routinely	_	_	
6-26	747-755	rejected	_	_	
6-27	756-759	the	_	_	
6-28	760-763	PCA	_	_	
6-29	763-764	'	_	_	
6-30	765-771	ruling	_	_	
6-31	772-775	for	_	_	
6-32	776-779	the	_	_	
6-33	780-784	past	_	_	
6-34	785-787	20	_	_	
6-35	788-793	years	_	_	
6-36	793-794	.	_	_	

#Text=I do not think its ruling is binding.
7-1	796-797	I	_	_	
7-2	798-800	do	_	_	
7-3	801-804	not	NEG	_	
7-4	805-810	think	SCOPE[26]	_	
7-5	811-814	its	SCOPE[26]	_	
7-6	815-821	ruling	SCOPE[26]	_	
7-7	822-824	is	SCOPE[26]	_	
7-8	825-832	binding	SCOPE[26]|FOCUS[27]	_	
7-9	832-833	.	_	_	
