#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations
#T_RL=webanno.custom.XNEGATION|BT_webanno.custom.NEGATION


#Text=This column is alarmist in the extreme and also, unfortunately, surprisingly blind to Western excesses.
2-32	291-295	Iraq	XSCOPE[1]|FOCUS[2]	_	
2-33	295-296	?	_	_	

#Text=Of course not.
3-1	297-299	Of	_	_	
3-2	300-306	course	_	_	
3-3	307-310	not	NEG	_	
3-4	310-311	.	_	_	

#Text=So, when the Chinese claim that the West is applying 'double-standards' they are, unquestionably, correct.
4-1	312-314	So	_	_	
4-2	314-315	,	_	_	
4-3	316-320	when	_	_	
4-4	321-324	the	_	_	
4-5	325-332	Chinese	_	_	
4-6	333-338	claim	_	_	
4-7	339-343	that	_	_	
4-8	344-347	the	_	_	
4-9	348-352	West	_	_	
4-10	353-355	is	_	_	
4-11	356-364	applying	_	_	
4-12	365-366	'	_	_	
4-13	366-382	double-standards	_	_	
4-14	382-383	'	_	_	
4-15	384-388	they	_	_	
4-16	389-392	are	_	_	
4-17	392-393	,	_	_	
4-18	394-408	unquestionably	_	_	
4-19	408-409	,	_	_	
4-20	410-417	correct	_	_	
4-21	417-418	.	_	_	

#Text=That does not excuse what China is doing in the South China Sea.
5-1	419-423	That	_	_	
5-2	424-428	does	_	_	
5-3	429-432	not	NEG	_	
5-4	433-439	excuse	SCOPE[5]	_	
5-5	440-444	what	SCOPE[5]	_	
5-6	445-450	China	SCOPE[5]	_	
5-7	451-453	is	SCOPE[5]	_	
5-8	454-459	doing	SCOPE[5]	_	
5-9	460-462	in	SCOPE[5]	_	
5-10	463-466	the	SCOPE[5]|FOCUS[6]	_	
5-11	467-472	South	SCOPE[5]|FOCUS[6]	_	
5-12	473-478	China	SCOPE[5]|FOCUS[6]	_	
5-13	479-482	Sea	SCOPE[5]|FOCUS[6]	_	
5-14	482-483	.	_	_	

#Text=Mr.
6-1	484-486	Mr	_	_	
6-2	486-487	.	_	_	

#Text=Burton is correct to say that, legally, China has no case and its aggressive response is unproductive.
7-1	488-494	Burton	_	_	
7-2	495-497	is	_	_	
7-3	498-505	correct	_	_	
7-4	506-508	to	_	_	
7-5	509-512	say	_	_	
7-6	513-517	that	_	_	
7-7	517-518	,	_	_	
7-8	519-526	legally	_	_	
7-9	526-527	,	_	_	
7-10	528-533	China	_	_	
7-11	534-537	has	_	_	
7-12	538-540	no	NEG	_	
7-13	541-545	case	SCOPE[8]|FOCUS[9]	_	
7-14	546-549	and	_	_	
7-15	550-553	its	_	_	
7-16	554-564	aggressive	_	_	
7-17	565-573	response	_	_	
7-18	574-576	is	_	_	
7-19	577-589	unproductive	_	_	
7-20	589-590	.	_	_	

#Text=But, again, China is simply following in the footsteps of Westerners.
8-1	591-594	But	_	_	
8-2	594-595	,	_	_	
8-3	596-601	again	_	_	
8-4	601-602	,	_	_	
8-5	603-608	China	_	_	
8-6	609-611	is	_	_	
8-7	612-618	simply	_	_	
8-8	619-628	following	_	_	
8-9	629-631	in	_	_	
8-10	632-635	the	_	_	
8-11	636-645	footsteps	_	_	
8-12	646-648	of	_	_	
8-13	649-659	Westerners	_	_	
8-14	659-660	.	_	_	

#Text=It is treating the surrounding region as the US has treated Latin America and the Middle East.
9-1	661-663	It	_	_	
9-2	664-666	is	_	_	
9-3	667-675	treating	_	_	
9-4	676-679	the	_	_	
9-5	680-691	surrounding	_	_	
9-6	692-698	region	_	_	
9-7	699-701	as	_	_	
9-8	702-705	the	_	_	
9-9	706-708	US	_	_	
9-10	709-712	has	_	_	
9-11	713-720	treated	_	_	
9-12	721-726	Latin	_	_	
9-13	727-734	America	_	_	
9-14	735-738	and	_	_	
9-15	739-742	the	_	_	
9-16	743-749	Middle	_	_	
9-17	750-754	East	_	_	
9-18	754-755	.	_	_	

#Text=China is actually a far better follower of international law than the US.
10-1	756-761	China	_	_	
10-2	762-764	is	_	_	
10-3	765-773	actually	_	_	
10-4	774-775	a	_	_	
10-5	776-779	far	_	_	
10-6	780-786	better	_	_	
10-7	787-795	follower	_	_	
10-8	796-798	of	_	_	
10-9	799-812	international	_	_	
10-10	813-816	law	_	_	
10-11	817-821	than	_	_	
10-12	822-825	the	_	_	
10-13	826-828	US	_	_	
10-14	828-829	.	_	_	

#Text=Mr.
11-1	830-832	Mr	_	_	
11-2	832-833	.	_	_	

#Text=Burton should simply know better than to stir up this kind of jingoistic nonsense.
12-1	834-840	Burton	_	_	
12-2	841-847	should	_	_	
12-3	848-854	simply	_	_	
12-4	855-859	know	_	_	
12-5	860-866	better	_	_	
12-6	867-871	than	_	_	
12-7	872-874	to	_	_	
12-8	875-879	stir	_	_	
12-9	880-882	up	_	_	
12-10	883-887	this	_	_	
12-11	888-892	kind	_	_	
12-12	893-895	of	_	_	
12-13	896-906	jingoistic	_	_	
12-14	907-915	nonsense	_	_	
12-15	915-916	.	_	_	
